author_uid,article_uid
0000-0002-4269-3445,10.1038/s41592-019-0686-2
0000-0001-7328-4305,10.1038/s41592-019-0686-2
0000-0002-0300-3333,10.1038/s41592-019-0686-2
0000-0001-5348-3374,10.1038/s41592-019-0686-2
0000-0002-5982-8377,10.1038/s41592-019-0686-2
0000-0003-3632-8529,10.1038/s41592-019-0686-2
0000-0001-7653-1519,10.1038/s41592-019-0686-2
0000-0001-8594-9888,10.1038/s41592-019-0686-2
0000-0002-8955-8531,10.1038/s41592-019-0686-2
0000-0002-5263-5070,10.1038/s41592-019-0686-2
0000-0003-2216-4295,10.1038/s41592-019-0686-2
0000-0002-7557-6886,10.1038/s41592-019-0686-2
0000-0001-9957-1257,10.1038/s41592-019-0686-2
0000-0003-0096-7409,10.1038/s41592-019-0686-2
0000-0002-4548-3558,10.1038/s41592-019-0686-2
0000-0002-7495-8655,10.1038/s41592-019-0686-2
0000-0002-5911-2803,10.1038/s41592-019-0686-2
0000-0003-4851-2198,10.1038/s41592-019-0686-2
0000-0002-7239-5828,10.1038/s41592-019-0686-2
0000-0003-2364-6157,10.1038/s41592-019-0686-2
0000-0003-0412-4978,10.1038/s41592-019-0686-2
0000-0002-4103-0666,10.1038/s41592-019-0686-2
0000-0001-8149-0483,10.1038/s41592-019-0686-2
0000-0003-3456-2493,10.1038/s41592-019-0686-2
0000-0001-8236-2811,10.1098/rstb.2017.0380
0000-0002-0173-9080,10.1098/rstb.2017.0380
0000-0002-8561-5324,10.1098/rstb.2017.0380
0000-0001-5503-648X,10.1098/rstb.2017.0380
0000-0001-5963-8576,10.1098/rstb.2017.0380
0000-0002-5480-6638,10.1098/rstb.2017.0380
0000-0001-5397-6208,10.1098/rstb.2017.0379
0000-0002-9889-5222,10.1098/rstb.2017.0379
0000-0001-5963-8576,10.1098/rstb.2017.0379
0000-0003-0579-9811,10.1093/gigascience/giy082
0000-0002-0141-5510,10.1093/gigascience/giy082
0000-0001-5974-3755,10.3389/fninf.2017.00070
0000-0003-3998-9883,10.3389/fninf.2017.00070
0000-0003-2917-2941,10.1186/s12938-017-0419-7
0000-0003-1818-6088,10.3389/fninf.2016.00008
0000-0002-1734-6070,10.3389/fninf.2016.00008
0000-0002-9632-1831,10.3389/neuro.01.011.2010
0000-0002-5607-977X,10.3389/neuro.01.011.2010
0000-0003-1700-8909,10.3389/neuro.01.011.2010
0000-0002-2276-3282,10.3389/fncir.2023.1293620
0000-0002-9571-0384,10.3389/fncir.2023.1293620
0000-0001-9597-9132,10.3389/fncir.2023.1293620
0000-0002-8180-7468,10.3389/fncir.2023.1293620
0000-0002-7973-6090,10.3389/fncir.2023.1293620
0000-0003-4989-2129,10.3389/fncir.2023.1293620
0000-0003-1078-7989,10.1523/eneuro.0161-23.2023
0000-0002-6212-0679,10.1088/1741-2552/ac3dd7
0000-0002-9671-7051,10.1088/1741-2552/ac3dd7
0000-0001-6146-718X,10.1088/1741-2552/ac3dd7
0000-0002-8920-6560,10.1088/1741-2552/ac3dd7
0000-0002-4548-8551,10.1088/1741-2552/ac3dd7
0000-0001-8874-7982,10.1088/1741-2552/ac3dd7
0000-0003-3453-9074,10.1088/1741-2552/ac3dd7
0000-0002-1750-8500,10.1088/1741-2552/ac3dd7
0000-0002-4115-8045,10.1088/1741-2552/ac3dd7
0009-0006-8901-5410,10.3390/bioengineering11040318
0000-0002-4446-6772,10.3390/bioengineering11040318
0000-0001-6192-1530,10.3390/bioengineering11040318
0000-0001-7624-3373,10.3390/bioengineering11040318
0000-0003-0739-7971,10.3390/bioengineering11040318
0000-0002-7488-895X,10.1007/s00784-024-05566-w
0000-0001-6250-5651,10.1007/s00784-024-05566-w
0000-0002-9715-879X,10.3390/diagnostics13243649
0000-0001-8338-9493,10.1186/s12903-023-03669-6
0000-0002-7404-399X,10.3390/jcm12237378
0000-0002-9940-4237,10.3390/jcm12237378
0000-0003-0017-9672,10.3390/jcm12237378
0000-0003-2312-6987,10.3390/jcm12237378
0000-0002-8198-0877,10.1007/s00784-023-05355-x
0000-0002-8682-3053,10.1038/s41598-023-43591-z
0000-0002-7056-7876,10.21037/qims-23-762
0000-0002-5327-2558,10.3390/diagnostics13172824
0009-0006-8054-8261,10.3390/diagnostics13172824
0000-0002-2878-3268,10.3390/bioengineering10080915
0000-0001-6447-9573,10.3390/bioengineering10080915
0000-0002-6670-6570,10.3390/bioengineering10080915
0000-0002-8271-6496,10.3390/s23156837
0000-0003-3134-7720,10.3390/s23156837
0000-0001-8547-7569,10.3390/diagnostics13152512
0000-0002-3821-6419,10.3390/diagnostics13152512
0000-0002-5708-7421,10.3390/diagnostics13152512
0000-0002-3408-0083,10.3390/diagnostics13152512
0000-0003-4153-0764,10.3390/diagnostics13152512
0000-0001-9331-3572,10.12701/jyms.2023.00465
0000-0003-1159-7968,10.3390/diagnostics13132196
0000-0002-8271-6496,10.3390/diagnostics13132196
0000-0001-9583-5585,10.3390/diagnostics13132196
0000-0003-3134-7720,10.3390/diagnostics13132196
0000-0002-9865-4349,10.3390/diagnostics13121995
0000-0001-7779-8987,10.3390/diagnostics13121995
0000-0002-9588-6910,10.3390/diagnostics13121995
0000-0003-1791-0425,10.3390/diagnostics13121995
0000-0002-2169-561X,10.3390/jcm12030973
0000-0002-4098-6164,10.3390/jcm12030973
0000-0002-6256-8860,10.3390/jcm12030937
0000-0002-6010-8940,10.3390/jcm12030937
0000-0002-1428-6543,10.3390/jcm12030937
0000-0003-1223-1669,10.3390/jcm12030937
0000-0002-8356-9512,10.3390/jcm12030937
0000-0002-3194-7358,10.1177/20552076231216681
0000-0002-8749-4714,10.1177/20552076231216681
0000-0001-6586-1176,10.3390/jcm12010183
0000-0002-1543-9345,10.3390/jcm12010183
0000-0002-5464-2573,10.3390/jcm12010183
0000-0003-1871-4178,10.3390/diagnostics13010036
0000-0002-9715-879X,10.3390/diagnostics13010036
0000-0003-3019-5438,10.3390/jcm11226854
0000-0002-1715-8221,10.3390/jcm11226854
0000-0002-5435-4889,10.3390/jcm11226854
0000-0001-9874-2595,10.3390/jcm11226854
0000-0002-3135-689X,10.3390/mi13111920
0000-0003-1159-7968,10.3390/healthcare10112188
0000-0002-8271-6496,10.3390/healthcare10112188
0000-0001-9583-5585,10.3390/healthcare10112188
0000-0003-3134-7720,10.3390/healthcare10112188
0000-0002-2922-7319,10.3390/ijerph192013311
0000-0001-7890-7823,10.3390/healthcare10101892
0000-0002-0098-0948,10.3390/healthcare10101892
0000-0003-0038-3702,10.3390/healthcare10101892
0000-0001-7209-3881,10.3390/healthcare10101892
0000-0002-6852-7031,10.3390/s22197370
0000-0003-0569-5887,10.3390/s22197370
0000-0003-1770-8905,10.3390/s22197370
0000-0003-4161-6875,10.3390/s22197370
0000-0002-7262-183X,10.3390/s22197370
0000-0003-3256-0021,10.3390/ijerph191710928
0000-0002-5113-221X,10.3390/ijerph191710928
0000-0002-5868-034X,10.3390/diagnostics12051083
0000-0002-4098-7773,10.3390/diagnostics12051083
0000-0003-3206-8547,10.3390/diagnostics12051083
0000-0003-3579-0906,10.3390/diagnostics12051029
0000-0001-9797-7202,10.3390/diagnostics12051029
0000-0003-3403-4084,10.3390/diagnostics12051029
0000-0001-7246-5497,10.3390/diagnostics12051029
0000-0003-2063-4513,10.1155/2022/5032435
0000-0002-0647-8270,10.1155/2022/5032435
0000-0001-6737-4953,10.1155/2022/5032435
0000-0003-4747-824X,10.3390/s22062156
0000-0001-6014-1356,10.7717/peerj-cs.888
0000-0002-3453-7979,10.7717/peerj-cs.888
0000-0001-9588-0052,10.7717/peerj-cs.888
0000-0002-6015-3821,10.7717/peerj-cs.888
0000-0003-2074-9353,10.1155/2022/1473977
0000-0002-6418-7818,10.1155/2022/1473977
0000-0001-8364-1898,10.1186/s12903-021-02035-8
0000-0002-2850-8645,10.1155/2021/2921508
0000-0002-6598-8262,10.1007/s11282-021-00577-9
0000-0002-7816-1635,10.1007/s11282-021-00577-9
0000-0001-7792-5106,10.1007/s11282-021-00577-9
0000-0002-4388-2125,10.1007/s11282-021-00577-9
0000-0001-5036-9867,10.1007/s11282-021-00577-9
0000-0002-7439-1046,10.1007/s11282-021-00577-9
0000-0002-4409-3101,10.1007/s11282-021-00577-9
0000-0001-9521-4682,10.1007/s11282-021-00577-9
0000-0001-6768-0176,10.1007/s11282-021-00577-9
0000-0002-6826-9212,10.1177/00220345211032524
0000-0001-7049-9888,10.1007/s00784-021-04082-5
0000-0003-3488-4492,10.1007/s00784-021-04082-5
0000-0001-5158-0031,10.3390/s21134613
0000-0002-7605-5214,10.3390/s21134613
0000-0002-4079-9350,10.3390/s21134613
0000-0002-8848-6644,10.3390/s21134613
0000-0001-6250-5651,10.1007/s00784-021-04040-1
0000-0002-2679-3841,10.1038/s41598-021-92121-2
0000-0002-6256-8860,10.3390/jcm10081612
0000-0002-6010-8940,10.3390/jcm10081612
0000-0003-3128-3616,10.3390/jcm10081612
0000-0003-1223-1669,10.3390/jcm10081612
0000-0002-1847-4218,10.1177/00220345211005338
0000-0002-1302-8761,10.3390/jcm10050961
0000-0002-6010-8940,10.3390/jcm10050961
0000-0003-1223-1669,10.3390/jcm10050961
0000-0002-7454-8197,10.1259/dmfr.20200251
0000-0002-2185-0333,10.1259/dmfr.20200251
0000-0003-1775-7862,10.1259/dmfr.20200375
0000-0003-0833-0680,10.3390/jcm9113579
0000-0003-1464-0968,10.3390/jcm9113579
0000-0002-8376-297X,10.1016/j.jds.2020.06.019
0000-0002-4098-7773,10.1016/j.jds.2020.06.019
0000-0002-7834-2524,10.3390/jcm9041117
0000-0003-1428-0122,10.3390/jcm9041117
0000-0002-9715-879X,10.1016/j.jdent.2019.103222
0000-0003-0051-336X,10.3389/fncom.2015.00098
0000-0002-0803-4817,10.1093/database/baac084
0000-0002-9713-9994,10.1093/database/baac084
0000-0003-4633-6055,10.1093/database/baac084
0000-0002-0292-7972,10.3390/metabo12040276
0000-0002-4971-9003,10.3390/metabo12040276
0000-0003-0800-544X,10.1093/nar/gkaa328
0000-0001-9809-7741,10.1093/nar/gkaa328
0000-0002-9614-9293,10.1093/nar/gkaa328
0000-0002-3374-2962,10.1093/nar/gkaa328
0000-0002-9118-5762,10.1093/nar/gkaa328
0000-0002-7704-8104,10.1093/bioinformatics/btz227
0000-0001-6230-3275,10.1093/bioinformatics/btz227
0000-0002-0170-9172,10.1093/bioinformatics/btz227
0000-0002-8877-3248,10.1093/bioinformatics/btz227
0000-0002-8169-9049,10.1093/bioinformatics/btz227
0000-0003-1941-3983,10.1093/database/baz095
0000-0003-1941-3983,10.1093/database/bay147
0000-0001-5544-0925,10.1093/database/bay147
0000-0003-3559-9917,10.1093/database/bay147
0000-0001-5651-1860,10.1093/database/bay147
0000-0001-5094-7321,10.1093/database/bay147
0000-0002-4151-6607,10.1093/database/bay147
0000-0003-4433-7839,10.1093/database/bay147
0000-0002-5141-0259,10.1093/database/bay147
0000-0001-8376-1056,10.1093/database/bay147
0000-0002-8661-1544,10.1093/database/bay147
0000-0002-4532-2703,10.1371/journal.pbio.2002846
0000-0003-4062-6158,10.1371/journal.pbio.2002846
0000-0002-9859-4104,10.1371/journal.pbio.2002846
0000-0002-6731-6398,10.1371/journal.pbio.2002846
0000-0001-6194-4927,10.1371/journal.pbio.2002846
0000-0002-9791-0064,10.1371/journal.pbio.2002846
0000-0002-3837-8864,10.1371/journal.pbio.2002846
0000-0003-2826-6444,10.1371/journal.pbio.2002846
0000-0002-7280-7191,10.1371/journal.pbio.2002846
0000-0002-3437-3329,10.1371/journal.pbio.2002846
0000-0001-5208-3432,10.1371/journal.pbio.2002846
0000-0002-8878-3972,10.1371/journal.pbio.2002846
0000-0001-5067-3199,10.1093/bioinformatics/btx439
0000-0001-7646-0052,10.1093/bioinformatics/btx439
0000-0002-7262-1928,10.1093/bioinformatics/btx439
0000-0001-7299-6685,10.1093/bioinformatics/btx439
0000-0003-2464-7688,10.1093/bioinformatics/btx439
0000-0002-6982-4660,10.1093/bioinformatics/btx439
0000-0003-4822-9472,10.1093/bioinformatics/btx439
0000-0002-0803-4817,10.1093/bioinformatics/btx439
0000-0001-5094-7321,10.1093/bioinformatics/btx439
0000-0003-3544-996X,10.1093/bioinformatics/btx439
0000-0001-5454-2815,10.1093/bioinformatics/btx439
0000-0003-3986-0510,10.1093/bioinformatics/btx439
0000-0003-1941-7255,10.1093/nar/gkx462
0000-0002-0309-604X,10.1093/nar/gkx462
0000-0002-8937-6789,10.1093/nar/gkx462
0000-0002-2646-8782,10.1093/nar/gkx462
0000-0003-4492-4603,10.1371/journal.pone.0179488
0000-0001-7330-1902,10.1371/journal.pone.0179488
0000-0001-5999-6269,10.1093/database/bax043
0000-0002-3380-7252,10.1093/database/bax043
0000-0003-4149-1339,10.1093/database/bax043
0000-0002-0779-6545,10.1093/database/bax043
0000-0002-9748-2290,10.1093/database/bax043
0000-0003-0362-6298,10.1093/database/bax043
0000-0001-9524-3635,10.1093/database/bax043
0000-0001-5990-1266,10.1093/database/bax043
0000-0002-7534-7661,10.1093/database/bax043
0000-0001-8972-2525,10.1093/database/bax043
0000-0001-6222-4761,10.1093/database/bax043
0000-0002-1245-198X,10.1093/database/bax043
0000-0003-2168-9073,10.1093/database/bax030
0000-0001-6400-0526,10.1093/database/bax030
0000-0002-7012-7213,10.1093/database/bax030
0000-0001-8780-7664,10.1093/database/bax030
0000-0002-1022-4783,10.1093/database/bax030
0000-0001-5718-5462,10.1093/database/bax030
0000-0002-6475-3373,10.1093/nar/gkw1102
0000-0002-7010-0264,10.1093/nar/gkw1102
0000-0002-0506-7752,10.1093/nar/gkw1102
0000-0003-1379-7023,10.1093/database/baw136
0000-0001-5324-359X,10.1093/database/baw136
0000-0001-9126-5183,10.3390/jcm12134426
0009-0009-7701-7680,10.3390/jcm12134426
0000-0003-2497-8110,10.3390/jcm12134426
0000-0002-1610-2103,10.1093/bib/bby048
0000-0002-1610-2103,10.1007/s12021-018-9389-6
0000-0002-0481-2554,10.1371/journal.pcbi.1008003
0000-0002-8049-6186,10.1371/journal.pcbi.1008003
0000-0003-4672-1068,10.1371/journal.pcbi.1006627
0000-0002-4536-8197,10.1371/journal.pone.0216796
0000-0003-2963-3322,10.1371/journal.pone.0216796
0000-0001-7899-906X,10.1371/journal.pone.0216796
0000-0001-5965-8470,10.1371/journal.pone.0216796
0000-0002-2093-6274,10.1371/journal.pone.0216796
0000-0002-9856-2022,10.3389/fninf.2018.00093
0000-0001-5467-9264,10.3389/fninf.2018.00093
0000-0002-6665-7457,10.3389/fninf.2018.00093
0000-0002-6175-1647,10.3389/fnana.2018.00082
0000-0002-4536-8197,10.3389/fnana.2018.00082
0000-0001-9560-1690,10.3389/fnana.2018.00082
0000-0002-2926-6836,10.3389/fnana.2018.00082
0000-0002-3710-321X,10.3389/fnana.2018.00082
0000-0001-5965-8470,10.3389/fnana.2018.00082
0000-0001-7792-5384,10.1111/epi.13962
0000-0001-5161-6831,10.1007/s12021-018-9392-y
0000-0001-7882-8340,10.1007/s12021-018-9392-y
0000-0003-0020-1913,10.3389/fnana.2017.00017
0000-0002-9437-266X,10.3389/fgene.2023.1161047
0000-0001-8925-723X,10.1007/s12539-021-00443-6
0000-0002-0183-2074,10.3389/fninf.2015.00013
0000-0002-0426-5028,10.3389/fninf.2015.00013
0000-0002-4343-2634,10.1093/cercor/bhac467
0000-0001-8845-6595,10.1093/cercor/bhac467
0000-0001-7982-3525,10.3389/fnmol.2022.856262
0000-0003-4614-4504,10.3389/fnmol.2022.856262
0000-0002-2137-1156,10.3390/nu14142880
0000-0002-1640-0995,10.3390/nu14142880
0009-0005-6827-5371,10.1111/ejn.15742
0000-0001-8709-8490,10.1111/ejn.15742
0000-0002-6347-8402,10.1186/s40478-021-01139-0
0000-0001-5991-5991,10.1016/j.isci.2021.102157
0000-0002-8623-7476,10.1186/s13041-020-00707-0
0000-0001-5431-1945,10.1186/s13041-020-00707-0
0000-0002-2140-7964,10.1186/s13041-020-00707-0
0000-0003-4754-1560,10.3389/fncir.2020.00033
0000-0001-9735-0039,10.1523/eneuro.0083-20.2020
0000-0002-8061-7128,10.1523/eneuro.0503-18.2019
0000-0003-1777-4523,10.1016/j.celrep.2018.12.039
0000-0002-8710-0375,10.1007/s12035-018-1414-0
0000-0001-8000-7787,10.1007/s12035-018-1414-0
0000-0002-1087-0443,10.1093/cercor/bhx158
0000-0002-3435-0258,10.1016/j.bpj.2018.07.018
0000-0001-6324-4115,10.1016/j.neulet.2017.08.073
0000-0002-8712-1344,10.1523/jneurosci.1529-16.2017
0000-0002-8389-1122,10.1523/jneurosci.1529-16.2017
0000-0002-7900-1705,10.1523/jneurosci.1529-16.2017
0000-0002-2232-6146,10.3389/fncel.2017.00045
0000-0002-3883-5682,10.3389/fncel.2017.00045
0000-0001-9189-4430,10.1186/s40478-016-0347-y
0000-0003-0128-7042,10.1186/s40478-016-0347-y
0000-0001-9821-8478,10.1186/s40478-016-0347-y
0000-0002-5676-9279,10.1523/eneuro.0053-16.2016
0000-0002-0547-8842,10.1523/eneuro.0053-16.2016
0000-0003-2540-1153,10.1523/eneuro.0053-16.2016
0000-0003-3657-3356,10.1111/neup.12229
0000-0002-6155-2445,10.1111/neup.12229
0000-0002-7419-3381,10.1111/neup.12229
0000-0001-7369-2165,10.1111/neup.12229
0000-0001-6611-6880,10.1111/neup.12229
0000-0003-1380-6655,10.1111/neup.12229
0000-0001-6575-0812,10.1186/s13287-015-0136-8
0000-0003-4690-5932,10.1186/s13287-015-0136-8
0000-0003-1065-6081,10.1186/s13287-015-0136-8
0000-0001-5838-9467,10.1186/s13287-015-0136-8
0000-0003-3686-3927,10.1186/s13287-015-0136-8
0000-0002-5298-1950,10.1186/s13287-015-0136-8
0000-0001-6512-9065,10.1186/s13287-015-0136-8
0000-0002-0101-0249,10.1111/jnc.13059
0000-0003-1181-5304,10.1111/jnc.13059
0000-0001-6195-3233,10.1111/jnc.13059
0000-0003-0869-6893,10.3389/fnana.2015.00013
0000-0001-8008-984X,10.3389/fnana.2015.00013
0000-0001-6983-0641,10.1523/jneurosci.3979-14.2015
0000-0003-2823-731X,10.1007/s00429-014-0939-x
0000-0003-3650-7746,10.1007/s00429-014-0939-x
0000-0003-0758-0530,10.1007/s00429-014-0939-x
0000-0002-4006-1663,10.1113/jphysiol.2014.281931
0000-0001-7809-9811,10.3389/fncel.2014.00272
0000-0002-2804-1678,10.3389/fncel.2014.00272
0000-0001-5517-8525,10.3389/fncel.2014.00272
0000-0002-3033-9000,10.3389/fncel.2014.00272
0000-0002-9717-5610,10.3389/fncel.2014.00272
0000-0002-9965-7859,10.3389/fncel.2014.00272
0000-0002-5309-4034,10.3389/fncel.2014.00272
0000-0003-0125-657X,10.1016/j.yfrne.2014.08.001
0000-0001-6512-9065,10.1016/j.yfrne.2014.08.001
0000-0002-5676-9279,10.5665/sleep.3570
0000-0002-4814-7218,10.5665/sleep.3570
0000-0002-7528-7208,10.1093/cercor/bhu019
0000-0003-0354-871X,10.1523/jneurosci.1745-13.2013
0000-0002-0700-3349,10.1523/jneurosci.1745-13.2013
0000-0003-0400-6074,10.1371/journal.pone.0078908
0000-0003-0933-1837,10.1152/jn.00605.2013
0000-0001-6895-137X,10.1152/jn.00605.2013
0000-0002-4320-6872,10.1016/j.neuropharm.2013.09.003
0000-0002-5994-6090,10.1016/j.neuropharm.2013.09.003
0000-0001-8530-8431,10.1152/jn.00014.2013
0000-0003-4662-3775,10.3389/fnana.2012.00005
0000-0001-7474-7914,10.3389/fnana.2012.00005
0000-0001-5449-1640,10.1371/journal.pbio.1001350
0000-0003-3242-1654,10.1371/journal.pbio.1001350
0000-0003-3353-0182,10.1371/journal.pbio.1001350
0000-0001-6512-9065,10.1371/journal.pbio.1001350
0000-0001-8426-6188,10.1038/nn.3141
0000-0002-2179-5725,10.1038/nn.3141
0000-0003-2743-7774,10.1038/nn.3141
0000-0002-3219-3578,10.1038/nn.3141
0000-0001-6268-2965,10.1038/nn.3141
0000-0001-5665-4781,10.1038/nn.3141
0000-0003-4313-0481,10.1016/j.cell.2012.03.034
0000-0001-7899-5720,10.1016/j.cell.2012.03.034
0000-0003-1137-9725,10.1016/j.cell.2012.03.034
0000-0002-7055-5701,10.1016/j.cell.2012.03.034
0009-0004-3411-7132,10.1016/j.cell.2012.03.034
0000-0003-4709-262X,10.1016/j.cell.2012.03.034
0000-0003-3145-9829,10.1016/j.cell.2012.03.034
0000-0001-8011-2405,10.1016/j.cell.2012.03.034
0000-0002-6650-8785,10.1093/cercor/bhs060
0000-0003-0896-6224,10.1093/cercor/bhs060
0000-0001-8266-9397,10.3389/fneur.2012.00017
0000-0001-8266-9397,10.1152/jn.00406.2011
0000-0001-5953-4160,10.3389/fnana.2011.00045
0000-0002-5341-5416,10.3389/fnana.2011.00045
0000-0002-8561-5324,10.3390/brainsci13091347
0000-0002-5899-0591,10.3390/brainsci13091347
0000-0002-1748-0106,10.3390/brainsci13091347
0009-0004-5348-5213,10.3390/brainsci13091347
0000-0003-4956-5259,10.3390/brainsci13091347
0000-0002-2932-8304,10.3390/brainsci13091347
0000-0002-7647-2341,10.3390/brainsci13091347
0009-0007-0007-1238,10.3390/brainsci13091347
0000-0002-2037-9746,10.3390/brainsci13091347
0000-0002-8407-7675,10.3390/brainsci13091347
0009-0000-0519-9512,10.3389/fbinf.2022.835805
0000-0001-7883-3668,10.3389/fbinf.2022.835805
0000-0001-6735-5680,10.3389/fbinf.2022.835805
0000-0003-2940-3228,10.1016/j.cell.2018.03.075
0000-0002-6858-049X,10.1016/j.cell.2018.03.075
0000-0001-5803-8982,10.1016/j.cell.2018.03.075
0000-0002-4325-0232,10.1016/j.cell.2018.03.075
0000-0002-5408-7047,10.1371/journal.pcbi.1006932
0000-0002-4655-8777,10.1371/journal.pcbi.1006932
0000-0003-0738-1662,10.1038/s41467-020-16046-6
0000-0001-9045-2139,10.1038/s41467-020-16046-6
0009-0000-5051-8746,10.1016/j.brs.2023.11.018
0000-0002-4805-541X,10.1016/j.brs.2023.11.018
0000-0002-4385-065X,10.1016/j.brs.2023.11.018
0000-0002-4805-541X,10.1016/j.neuroimage.2023.120184
0000-0002-4385-065X,10.1016/j.neuroimage.2023.120184
0000-0001-7794-3064,10.1038/s42003-023-04511-z
0000-0002-8238-2182,10.1038/s42003-023-04511-z
0000-0002-4805-541X,10.1088/1741-2552/acab30
0000-0002-4385-065X,10.1088/1741-2552/acab30
0000-0003-1680-5957,10.1088/1741-2552/acab30
0000-0002-8359-8110,10.1038/s41467-022-35540-7
0000-0001-8372-4140,10.1038/s41467-022-35540-7
0000-0002-8948-0586,10.1371/journal.pcbi.1010461
0000-0001-5862-0219,10.1016/j.celrep.2022.110580
0000-0002-5071-0057,10.1016/j.celrep.2022.110580
0000-0002-7404-735X,10.1016/j.celrep.2022.110580
0000-0001-6680-9660,10.1007/s12021-020-09474-8
0000-0002-4827-8568,10.1007/s12021-020-09474-8
0000-0003-1436-2064,10.1038/s41598-020-62750-0
0000-0002-4957-0712,10.1038/s41598-020-62750-0
0000-0003-1680-5957,10.1016/j.brs.2019.10.002
0000-0001-8426-4860,10.1016/j.neulet.2017.02.064
0000-0003-0958-050X,10.1227/01.neu.0000481984.28365.9d
0000-0002-8487-5394,10.1016/j.crneur.2024.100129
0000-0003-2443-8683,10.1038/s41467-023-42465-2
0000-0003-1762-5499,10.1038/s41467-023-42465-2
0000-0002-3638-1605,10.1038/s41467-023-42465-2
0000-0002-9910-8972,10.1038/s41467-023-42465-2
0000-0003-1673-3842,10.3389/fncel.2022.1073731
0000-0002-3073-9899,10.1093/cercor/bhac052
0000-0002-5178-7531,10.1093/cercor/bhac052
0000-0001-6329-2520,10.1093/cercor/bhac052
0000-0002-7483-8362,10.1093/cercor/bhac052
0000-0002-2141-0629,10.3389/fnbot.2022.846219
0000-0002-4778-3036,10.3389/fnsys.2021.771661
0000-0001-9243-1753,10.1093/nc/niab036
0000-0001-9595-1594,10.1093/nc/niab036
0000-0002-8487-5394,10.1093/nc/niab036
0000-0001-9590-9214,10.3389/fnsys.2021.642349
0000-0002-0070-4484,10.3389/fnsys.2021.642349
0000-0003-2784-5436,10.3389/fnsys.2021.642349
0000-0003-3713-6780,10.3389/fnsys.2021.642349
0000-0003-4153-3535,10.3389/fncir.2021.665009
0000-0002-5554-983X,10.3389/fncir.2021.665009
0000-0003-4023-9625,10.3389/fncir.2021.665009
0000-0003-1605-8605,10.3389/fncel.2020.570596
0000-0002-0709-9598,10.3389/fncel.2020.570596
0000-0001-9248-8207,10.1038/s41598-020-71415-x
0000-0002-9707-7746,10.1038/s41598-020-71415-x
0000-0003-0149-2054,10.1038/s41598-020-71415-x
0000-0003-2716-2045,10.1038/s41583-020-0315-1
0000-0001-8787-0858,10.1177/0271678x20930831
0000-0001-5822-8858,10.7554/elife.54566
0000-0002-9673-9111,10.1371/journal.pcbi.1007175
0000-0001-7851-1917,10.7554/elife.48373
0000-0002-2052-4595,10.1186/s12868-019-0533-5
0000-0003-1673-3842,10.1186/s12868-019-0533-5
0000-0001-7401-6046,10.1371/journal.pcbi.1007277
0000-0002-8733-899X,10.1371/journal.pcbi.1007277
0000-0001-8874-3586,10.3389/fnsys.2019.00040
0000-0002-3112-807X,10.1093/cercor/bhy146
0000-0002-7339-1386,10.1093/cercor/bhy146
0000-0001-7137-2512,10.1126/science.aau8302
0000-0003-1882-3665,10.1126/science.aau8302
0000-0002-3801-8041,10.1126/science.aau8302
0000-0003-3899-3530,10.1126/science.aau8302
0000-0002-3917-6965,10.1126/science.aau8302
0000-0002-2939-1688,10.1126/science.aau8302
0000-0003-1087-3684,10.1126/science.aau8302
0000-0001-6727-5883,10.1126/science.aau8302
0000-0002-7231-4151,10.1126/science.aau8302
0000-0001-5120-3770,10.1126/science.aau8302
0009-0001-0396-7909,10.1093/cercor/bhx284
0000-0002-4772-6701,10.3389/fnsyn.2018.00024
0000-0003-2129-8910,10.3389/fnsyn.2018.00024
0000-0002-4192-0626,10.3389/fnsyn.2018.00024
0000-0002-9653-0158,10.1016/j.brs.2018.05.008
0000-0001-7761-3727,10.1016/j.neuroimage.2018.05.010
0000-0003-2463-7789,10.1016/j.neuroimage.2018.05.010
0000-0003-4646-3185,10.1016/j.neuroimage.2018.05.010
0000-0002-0352-0648,10.1016/j.neuroimage.2018.05.010
0000-0003-3755-1036,10.1007/s10571-017-0571-4
0000-0002-0705-5325,10.1007/s10571-017-0571-4
0000-0002-4779-005X,10.1007/s10571-017-0571-4
0000-0002-6600-4667,10.3389/fnana.2017.00102
0000-0001-6094-7106,10.3389/fncel.2017.00341
0000-0001-5577-0115,10.3389/fncel.2017.00341
0000-0001-9011-0630,10.1038/s41467-017-00971-0
0000-0002-2742-5485,10.1177/1073858417717660
0000-0002-9113-5925,10.1177/1073858417717660
0000-0001-7984-8909,10.1016/j.pneurobio.2017.05.004
0000-0002-0033-8197,10.1093/ijnp/pyx011
0000-0001-7708-6154,10.1093/ijnp/pyx011
0000-0001-6344-0773,10.3389/fncel.2017.00008
0000-0002-8013-4812,10.3389/fncel.2017.00008
0000-0003-1948-4167,10.1016/j.brainres.2016.01.019
0000-0002-1230-6811,10.1016/j.brainres.2016.01.019
0000-0002-6969-3744,10.1016/j.brainres.2016.01.019
0000-0002-2094-5787,10.3389/fphys.2018.00088
0000-0002-9594-8114,10.3389/fphys.2018.00088
0000-0001-9139-0152,10.1371/journal.pcbi.1011460
0000-0002-4734-173X,10.3390/biom11081245
0000-0002-8953-3561,10.3390/biom11081245
0000-0002-2870-2931,10.3390/biom11081245
0000-0001-9132-8981,10.3390/biom11081245
0000-0002-4577-8276,10.3390/biom11081245
0000-0002-8561-5324,10.1162/neco_a_01400
0000-0003-0852-2922,10.1002/wsbm.1482
